2016-05-01,dm,1400
2016-02-01,sm,1400
2016-01-01,lv,1400
2016-08-01,sv,1400
2016-05-01,py,1400
2016-08-01,sy,1400
2016-05-01,mt,1300
2016-06-01,mp,1300
2016-03-01,is,1300
2016-04-01,bq,1300
2016-02-01,gg,1300
2016-07-01,gp,1300
2016-03-01,bj,1300
2016-07-01,sd,1300
2016-08-01,ly,1300
2016-07-01,qa,1300
2016-02-01,ls,1300
2016-08-01,jm,1200
2016-06-01,la,1200
2016-07-01,gh,1200
2016-08-01,ao,1200
2016-01-01,jo,1200
2016-07-01,mf,1200
2016-06-01,lu,1200
2016-05-01,ye,1200
2016-01-01,jm,1200
2016-06-01,je,1200
2016-01-01,ma,1200
2016-03-01,gg,1200
2016-06-01,re,1200
2016-03-01,ng,1100
2016-04-01,gp,1100
2016-08-01,al,1100
2016-02-01,tc,1100
2016-01-01,kg,1100
2016-05-01,xk,1100
2016-08-01,ke,1100
2016-06-01,bm,1100
2016-04-01,je,1100
2016-08-01,kg,1100
2016-03-01,ge,1100
2016-01-01,al,1100
2016-01-01,rs,1100
2016-08-01,kw,1100
2016-04-01,mn,1100
2016-04-01,aw,1000
2016-04-01,zm,1000
2016-04-01,ag,1000
2016-02-01,sx,1000
2016-06-01,mz,1000
2016-04-01,ga,1000
2016-03-01,tc,1000
2016-06-01,ci,1000
2016-08-01,si,1000
2016-06-01,cm,1000
2016-04-01,mz,1000
2016-01-01,ee,1000
2016-08-01,hr,1000
2016-05-01,bq,1000
2016-06-01,ye,1000
2016-03-01,na,1000
2016-07-01,lu,1000
2016-03-01,aw,1000
2016-06-01,fm,1000
2016-02-01,ci,1000
2016-05-01,cm,900
2016-07-01,bm,900
2016-08-01,mk,900
2016-04-01,mf,900
2016-01-01,az,900
2016-05-01,sn,900
2016-01-01,ps,900
2016-03-01,fm,900
2016-08-01,ee,900
2016-02-01,cm,900
2016-04-01,et,900
2016-01-01,sa,900
2016-05-01,ag,900
2016-01-01,pt,900
2016-04-01,ng,900
2016-02-01,fj,900
2016-05-01,na,900
2016-06-01,gg,900
2016-07-01,gu,800
2016-05-01,je,800
2016-04-01,lc,800
2016-05-01,la,800
2016-06-01,aw,800
2016-08-01,mo,800
2016-07-01,py,800
2016-08-01,mg,800
2016-03-01,,800
2016-02-01,ax,800
2016-03-01,sm,800
2016-02-01,sc,800
2016-02-01,,800
2016-05-01,bm,800
2016-07-01,na,700
2016-04-01,na,700
2016-01-01,sv,700
2016-08-01,hn,700
2016-07-01,dm,700
2016-08-01,gt,700
2016-05-01,lc,700
2016-05-01,gg,700
2016-04-01,lu,700
2016-08-01,kh,700
2016-06-01,ga,700
2016-03-01,et,700
2016-05-01,mp,700
2016-04-01,bn,700
2016-02-01,et,700
