2016-02-01,xy,329500
2015-01-01,es,329400
2015-06-01,it,328200
2015-03-01,hk,326500
2015-06-01,th,325300
2014-03-01,ua,325100
2014-02-01,mx,324800
2015-08-01,xy,324500
2015-10-01,ua,324400
2014-06-01,nl,324000
2014-03-01,tw,322600
2016-04-01,pl,322000
2014-02-01,es,321900
2016-01-01,ro,321500
2015-09-01,th,321300
2016-02-01,th,321300
2014-10-01,nl,320800
2016-06-01,th,320400
2015-06-01,hk,318100
2014-12-01,tr,317400
2015-03-01,tr,317200
2016-03-01,vn,316400
2015-09-01,it,315700
2015-05-01,pl,315400
2015-02-01,hk,313700
2016-03-01,th,313500
2016-06-01,vn,313100
2015-09-01,hk,313000
2015-10-01,ch,313000
2014-08-01,nl,311700
2014-10-01,es,311500
2016-07-01,th,311200
2015-12-01,hk,310500
2014-06-01,ro,309900
2015-12-01,xy,309500
2014-06-01,ar,308900
2015-12-01,it,308800
2015-05-01,es,308800
2014-07-01,my,308200
2015-04-01,th,307900
2014-11-01,se,307300
2015-02-01,it,307200
2015-11-01,vn,306700
2014-05-01,no,305700
2014-07-01,ar,305100
2014-01-01,dk,305000
2015-02-01,tr,304800
2015-12-01,my,304600
2016-05-01,ca,303600
2016-01-01,se,303300
2016-03-01,my,303000
2015-10-01,cz,302900
2014-03-01,nl,302900
2014-09-01,se,302300
2015-05-01,se,301600
2014-04-01,ro,301300
2016-02-01,vn,301000
2014-01-01,es,300200
2014-11-01,pl,299500
2014-01-01,xy,299400
2015-11-01,es,299200
2014-07-01,fi,298600
2016-01-01,es,298500
2015-08-01,hk,298200
2014-03-01,es,297200
2015-01-01,nl,296400
2014-12-01,se,295300
2014-08-01,es,293900
2015-11-01,se,292700
2015-08-01,th,292400
2014-07-01,ro,290800
2014-01-01,sg,289300
2015-01-01,xy,289000
2015-12-01,vn,288600
2014-11-01,es,287700
2014-03-01,no,287500
2014-04-01,ua,286900
2016-04-01,es,286900
2015-10-01,tr,286000
2014-06-01,tw,285800
2016-06-01,my,285700
2014-09-01,fi,285600
2014-08-01,tw,284100
2014-03-01,ar,283800
2015-12-01,pl,283500
2016-02-01,hk,282600
2015-07-01,tr,281800
2014-04-01,ar,281600
2014-07-01,ua,281000
2014-04-01,es,279600
2016-07-01,my,279100
2015-03-01,se,278700
2014-01-01,no,277300
2015-07-01,pl,277200
2015-07-01,ro,276100
2014-05-01,tr,276000
2014-01-01,tr,273900
2015-04-01,tr,273800
2014-09-01,ro,273100
2016-05-01,au,273000
2014-04-01,my,273000
2015-02-01,se,272500
2014-12-01,pl,272200
2014-05-01,fi,272100
2014-06-01,es,271700
2014-04-01,nl,271200
2014-09-01,pl,271000
2016-03-01,hk,270900
2014-09-01,ar,270800
2014-12-01,es,270400
2014-08-01,tr,269900
2015-06-01,tr,269700
2016-04-01,se,268800
2014-02-01,cz,267500
2016-04-01,ro,267100
2016-01-01,ua,266400
2014-11-01,ro,266000
2014-06-01,my,265800
2014-07-01,tw,265500
2016-05-01,it,265200
2015-09-01,vn,265100
2015-11-01,nl,264600
2016-02-01,pl,264100
2015-09-01,ro,263600
2015-05-01,nl,261900
2015-11-01,ua,261900
2014-11-01,nl,261500
2014-05-01,ch,261200
2015-05-01,ro,259100
2014-05-01,il,259000
2014-02-01,no,258800
2016-06-01,pl,258500
2014-01-01,cz,257300
2016-07-01,pl,257200
2014-05-01,id,255900
2016-07-01,vn,255400
2014-11-01,za,254900
2014-08-01,ch,254800
2015-08-01,vn,254300
2015-09-01,es,252500
2015-12-01,ro,252400
2015-07-01,es,252300
2016-01-01,nl,251900
2015-04-01,se,251500
2014-07-01,es,251100
2015-02-01,pl,250800
2015-11-01,ch,249900
2014-08-01,no,249600
2016-04-01,nl,248000
2015-07-01,se,248000
2015-04-01,pl,247800
2014-06-01,no,247700
2014-01-01,my,247000
2014-12-01,nl,246600
2015-09-01,pl,246500
2016-03-01,pl,246400
2015-03-01,es,246100
2014-10-01,za,246000
2015-03-01,pl,246000
2015-02-01,es,245600
2016-04-01,tr,245300
2015-04-01,es,245000
2015-08-01,pl,244600
2016-03-01,ro,244400
2014-10-01,ua,244300
2016-02-01,ro,244000
2015-06-01,pl,243900
2015-08-01,ro,243800
2015-06-01,es,243600
2016-05-01,th,242100
2016-05-01,my,241900
2014-02-01,tr,241500
2016-06-01,xy,240800
2016-05-01,vn,240800
2014-04-01,tw,240500
2015-03-01,ro,239900
2016-01-01,tr,239800
2014-03-01,fi,239600
2015-12-01,se,239100
2016-07-01,hk,238700
2016-06-01,hk,238700
2014-09-01,nl,237600
2015-10-01,co,237600
2015-05-01,ua,237300
2014-02-01,id,237200
2015-04-01,ro,237100
2016-02-01,es,236700
2015-05-01,ch,236300
2015-08-01,es,236000
2016-07-01,ro,235700
2014-05-01,dk,235300
2014-04-01,no,235200
2016-02-01,se,235200
2015-06-01,se,234700
2014-05-01,cz,234200
2014-10-01,ch,233500
2015-05-01,vn,233200
2014-08-01,vn,233100
2016-03-01,es,233000
2015-01-01,vn,232800
2014-09-01,tr,231900
2014-02-01,il,231700
2016-04-01,ua,231500
2015-10-01,tw,231400
2014-01-01,bg,230300
2014-08-01,dk,229000
2014-02-01,sg,228800
2015-12-01,es,228300
2014-03-01,cz,228100
2014-07-01,no,228000
2014-07-01,tr,227600
2014-06-01,fi,227200
2014-03-01,ch,227100
2015-10-01,dk,226300
2015-01-01,ch,226000
2015-02-01,xy,225400
2016-06-01,ro,225000
2014-06-01,tr,224700
2014-06-01,il,224400
2015-01-01,dk,224100
2015-07-01,ch,224100
2015-07-01,vn,223600
2015-08-01,se,222500
2014-09-01,es,222400
2015-10-01,kz,222100
2016-03-01,se,221900
2015-09-01,nl,221900
2015-07-01,nl,221000
2015-11-01,tr,220500
2015-06-01,ro,220300
2015-06-01,xy,220000
2014-02-01,ar,219400
2016-06-01,es,217800
2014-04-01,id,217600
2014-02-01,bg,217600
2014-01-01,za,217300
2014-05-01,vn,216900
2015-10-01,id,215100
2014-12-01,ro,215000
2014-08-01,cz,214700
2016-05-01,xy,214300
2014-01-01,id,213600
2015-09-01,se,212500
2016-07-01,es,212000
2016-06-01,nl,211900
2016-07-01,se,211600
2015-12-01,ua,211400
2015-02-01,nl,211000
2015-04-01,xy,210200
2016-06-01,se,209600
2014-04-01,tr,208800
2015-08-01,nl,208700
2015-12-01,nl,208200
2014-10-01,vn,207700
2014-10-01,dk,207600
2016-02-01,ua,206600
2016-01-01,co,206600
2015-01-01,ua,206400
2015-06-01,vn,206300
2014-06-01,cz,205500
2015-06-01,nl,205100
2014-04-01,fi,203900
2014-06-01,ch,203500
2015-07-01,ua,202900
2016-08-01,de,202600
2014-05-01,bg,202300
2014-09-01,ua,202100
2016-05-01,pl,201900
2015-04-01,nl,201700
2014-08-01,kz,201300
2015-03-01,nl,201300
2015-11-01,co,201100
2014-01-01,ie,200600
2016-03-01,ua,200200
2014-03-01,id,200100
2015-02-01,ro,200000
2016-02-01,tr,199500
2016-07-01,nl,199100
2015-08-01,tr,198500
2015-09-01,tr,198200
2015-11-01,dk,197300
2015-05-01,co,197300
2014-01-01,kz,196800
2016-01-01,ch,196500
2014-07-01,ch,196300
2016-02-01,nl,196000
2016-04-01,id,194000
2014-02-01,dk,193800
2014-05-01,sg,193300
2014-11-01,ua,193200
2014-05-01,ph,192600
2016-04-01,ch,192400
2014-09-01,tw,192000
2014-08-01,id,191800
2014-07-01,cz,191400
2015-04-01,ua,191300
2014-11-01,dk,191300
2014-01-01,th,191200
2016-05-01,hk,190700
2016-03-01,tr,190300
2014-04-01,ch,190200
2016-06-01,tr,190100
2014-10-01,tw,189800
2015-06-01,ua,189500
2016-03-01,nl,189300
2014-06-01,dk,189300
2014-07-01,vn,188900
2015-09-01,ua,188500
2014-09-01,ch,188300
2015-08-01,ua,188200
2014-10-01,hu,188200
2015-12-01,tr,188100
2015-04-01,vn,187500
2015-08-01,ch,186900
2014-12-01,dk,186700
2014-02-01,za,186500
2016-04-01,tw,186200
2016-07-01,id,185600
2015-11-01,id,185500
2014-11-01,ch,185400
2014-10-01,sg,185100
2015-06-01,ch,184700
2015-05-01,dk,184600
2015-10-01,hu,184500
2015-01-01,ae,184400
2014-12-01,ch,184300
2014-05-01,hu,184100
2015-09-01,ch,184000
2015-04-01,ch,183700
2014-03-01,tr,183600
2014-10-01,id,183300
2014-05-01,kz,183100
2016-07-01,xy,182900
2014-07-01,dk,182700
2014-12-01,ua,182600
2014-12-01,vn,182400
2014-10-01,xy,182300
2014-08-01,ph,181700
2015-02-01,vn,181600
2015-03-01,ch,180900
2014-08-01,hu,180200
2015-03-01,vn,180000
2014-08-01,xy,179600
2014-04-01,cz,179500
2014-10-01,co,179200
2014-06-01,xy,179000
2014-05-01,xy,178900
2014-10-01,kz,178700
2015-01-01,cz,178700
2015-11-01,cz,178400
2014-10-01,cz,178200
2014-02-01,ch,178200
2014-06-01,bg,177900
2015-11-01,za,177700
2015-07-01,xy,177200
2015-01-01,tw,176800
2015-05-01,tw,176800
2014-03-01,dk,176500
2014-06-01,vn,176300
2014-09-01,xy,176300
2016-06-01,ua,176100
2015-02-01,ch,176100
2016-01-01,id,176100
2016-08-01,in,175800
2014-07-01,za,175600
2014-02-01,hu,175400
2014-04-01,dk,175300
2015-01-01,co,175200
2016-04-01,co,175000
2014-02-01,kz,174900
2014-10-01,ph,174800
2015-07-01,id,174700
2014-11-01,vn,174300
2014-01-01,be,174300
2015-11-01,tw,174000
2015-03-01,ua,173400
2016-08-01,gb,173300
2015-12-01,co,172900
2015-01-01,id,172400
2016-07-01,tr,171900
2014-01-01,ar,170800
2015-05-01,cz,170700
2014-06-01,id,170600
2016-07-01,ua,170300
2015-07-01,co,170000
2015-03-01,xy,169700
2016-01-01,tw,169500
2014-06-01,za,169000
2014-04-01,sg,168900
2015-05-01,id,168800
2016-05-01,es,168300
2014-05-01,at,168300
2015-01-01,ph,168100
2014-10-01,fi,168000
2016-01-01,kz,167800
2016-05-01,ro,167300
2014-03-01,sg,167000
2016-06-01,id,166200
2014-11-01,ae,165900
2014-08-01,sg,165600
2014-07-01,id,164800
2015-05-01,kz,164700
2014-07-01,hu,164100
2014-01-01,ch,163800
2014-11-01,tw,163400
2014-02-01,vn,163300
2014-12-01,xy,163200
2016-04-01,kz,162900
2016-03-01,co,162900
2015-10-01,no,162900
2014-09-01,dk,162500
2014-06-01,co,162100
2016-02-01,co,162000
2014-04-01,vn,162000
2014-06-01,kz,161600
2014-07-01,xy,161200
2014-10-01,no,161100
2015-08-01,co,161000
2014-11-01,co,160700
2015-10-01,ec,160400
2016-05-01,se,160200
2015-10-01,ph,159600
2015-10-01,za,159400
2015-01-01,kz,159100
2015-05-01,ph,159100
2016-01-01,cz,158700
2014-09-01,vn,158700
2014-06-01,hu,158100
2015-02-01,dk,157800
2014-09-01,no,157100
2015-02-01,ua,156700
2015-01-01,hu,156600
2014-02-01,ie,155700
2014-05-01,za,155400
2014-11-01,cz,155000
2014-01-01,at,154900
2014-04-01,xy,153800
2016-08-01,ar,153500
2016-02-01,ch,153500
2015-09-01,co,153400
2016-03-01,id,153300
2015-09-01,tw,153200
2016-06-01,ch,152500
2016-05-01,tr,152200
2014-01-01,il,152200
2015-04-01,co,151700
2015-12-01,ch,151500
2015-03-01,dk,151400
2015-07-01,cz,150900
2014-03-01,hu,150800
2015-07-01,dk,150800
2015-10-01,fi,150700
2016-04-01,cz,149700
2016-05-01,nl,149400
2014-09-01,za,149300
2015-06-01,co,149100
2016-02-01,id,149000
2014-06-01,ph,148900
2014-12-01,cz,148900
2015-11-01,hu,148600
2014-07-01,bg,148500
2015-04-01,tw,148500
2015-08-01,tw,148200
2015-10-01,sg,148100
2014-05-01,co,148000
2015-01-01,sg,147900
2014-03-01,ph,147700
2014-12-01,ae,147600
2016-01-01,dk,147400
2015-03-01,co,147100
2014-09-01,cz,146900
2014-04-01,il,146700
2014-03-01,il,146500
2016-03-01,ch,146200
2014-07-01,il,146200
2015-07-01,tw,146100
