spam,bb,2014,200
opendns,nu,2015,200
spam,bn,2015,200
opendns,ms,2015,200
spam,dj,2016,200
spam,ag,2014,200
spam,cw,2013,200
spam,gd,2016,200
spam,gu,2016,200
opendns,td,2014,200
spam,lc,2014,200
openntp,va,2016,200
spam,ky,2016,200
spam,tg,2013,200
spam,td,2013,200
spam,lr,2016,200
spam,sy,2013,200
opendns,pw,2014,200
opendns,pm,2014,200
opendns,nr,2014,200
spam,vu,2016,200
openntp,tv,2016,200
spam,mo,2016,200
spam,gm,2013,200
openntp,nr,2016,200
spam,ky,2013,200
opendns,ki,2014,200
spam,pw,2016,200
spam,sc,2016,200
spam,sl,2016,200
spam,sm,2016,200
spam,mp,2013,200
openntp,nu,2015,200
spam,mw,2014,200
openssdp,gw,2016,200
spam,np,2014,200
openntp,nu,2014,200
spam,ky,2015,200
spam,lr,2014,200
openssdp,km,2016,200
opendns,cf,2014,100
spam,fj,2013,100
opendns,va,2014,100
spam,to,2013,100
spam,sc,2014,100
spam,is,2016,100
opendns,tm,2014,100
spam,tm,2013,100
openntp,bl,2016,100
openssdp,kp,2016,100
spam,sr,2016,100
spam,kn,2014,100
spam,sx,2015,100
spam,ss,2015,100
spam,rw,2014,100
spam,cv,2015,100
openntp,kp,2015,100
opendns,ms,2016,100
spam,ss,2016,100
spam,gm,2015,100
spam,aw,2015,100
opendns,fk,2014,100
spam,sz,2013,100
spam,mv,2014,100
opendns,nr,2016,100
spam,mr,2014,100
openntp,gw,2014,100
spam,st,2013,100
openssdp,mh,2016,100
spam,mq,2014,100
opendns,nu,2016,100
spam,ws,2016,100
spam,so,2013,100
openssdp,fo,2016,100
spam,gd,2015,100
spam,mp,2016,100
spam,gf,2014,100
spam,as,2015,100
spam,vi,2014,100
opendns,aw,2014,100
spam,gq,2013,100
spam,mm,2013,100
openssdp,gn,2016,100
spam,gu,2013,100
spam,gi,2014,100
spam,vg,2014,100
openntp,nu,2016,100
spam,gm,2014,100
spam,gy,2013,100
spam,re,2013,100
spam,ai,2015,100
openssdp,cf,2016,100
spam,gp,2014,100
spam,mc,2013,100
spam,mh,2013,100
spam,pg,2015,100
spam,gu,2014,100
spam,np,2013,100
spam,ki,2013,100
spam,ni,2013,100
opendns,et,2014,100
spam,af,2015,100
openssdp,lr,2016,100
spam,gn,2015,100
spam,ne,2013,100
opendns,io,2014,100
openssdp,so,2016,100
openntp,tv,2015,100
spam,pg,2014,100
openssdp,dj,2016,100
spam,sz,2016,100
spam,mq,2015,100
spam,sb,2016,100
spam,mc,2014,100
spam,li,2013,100
spam,mw,2013,100
spam,cu,2016,100
spam,uz,2016,100
spam,sx,2014,100
spam,mv,2013,100
spam,st,2014,100
spam,mt,2013,100
spam,as,2014,100
spam,va,2014,100
spam,ci,2013,100
spam,zm,2014,100
spam,bj,2015,100
spam,mp,2015,100
spam,va,2016,100
spam,bq,2015,100
spam,cg,2016,100
spam,gf,2015,100
spam,cf,2016,100
spam,bj,2014,100
spam,cy,2013,100
openntp,sj,2014,100
spam,ls,2013,100
opendns,wf,2015,100
spam,tm,2014,100
spam,bt,2015,100
spam,bm,2013,100
spam,to,2014,100
spam,cd,2014,100
spam,cf,2014,100
opendns,fm,2014,100
spam,gw,2016,100
spam,bf,2013,100
spam,xk,2015,100
spam,bb,2013,100
spam,cu,2014,100
spam,dm,2014,100
opendns,ws,2014,100
openssdp,vu,2016,100
